Hang khai thac,Container,Kich co,Kich co ISO,Ghi chu,Ghi chu noi bo,Tinh trang vo,Nam san xuat,So ngay luu bai,Lich trinh tau,Ten tau,Chuyen nhap,Chuyen xuat,Huong,Trang thai,F/E,Phuong an,Vi tri tren bai,Cang xep,Cang do,Cang dich,Ngay nhap bai,Ngay ra bai,Loai Hang,Hang Hoa,Trong Luong,Nhom Trong Luong,VGM,Huy,Nhiet do,CLASS,UNNO,Chu hang,So Booking,So Van Don,So niem chi,So niem chi 1,So niem chi 2,Thanh Ly Hai Quan,So to khai,Hang noi/ ngoai,Cang chuyen,Cang giao nhan,So lenh,Thong gio,DVT thong gio
VLC,VNLU2091770,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-33-03-2,VNHPH,VNTTS,VNTTS,9/2/2024 2:34,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH VT THIEN AN PHU,,VC022401HPHSGN600,VMC127451,VMC127451,,Hold,,Hang noi,,,,,
VLC,VNLU2091152,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-41-01-1,VNHPH,VNTTS,VNTTS,9/2/2024 3:06,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH KD VT TRUNG NGHIA,,VC022401HPHSGN601,A29031025,A29031025,,Hold,,Hang noi,,,2402160161,,
VLC,VIMU6300150,40HC,45G0,,,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-28-04-2,VNHPH,VNTTS,VNTTS,9/2/2024 0:48,,General,THUC PHAM,27,H,TRUE,FALSE,,,,VIMC SHIPPING COMPANY,,VC022402HPHSGN002-2,VMC130081,VMC130081,,Hold,,Hang noi,,,,,
VLC,GAOU2194040,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-33-05-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:24,,General,GACH MEN,20,H,TRUE,FALSE,,,,CTY CP VT & TV CHAU A THAI BINH DUONG (TPHCM ),,VC022402HPHSGN006,662642,662642,,Hold,,Hang noi,,,2402150077,,
VLC,GAOU2130175,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set sai seal seal thuc te 799707",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-33-04-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:24,,General,GACH MEN,20,H,TRUE,FALSE,,,,CTY CP VT & TV CHAU A THAI BINH DUONG (TPHCM ),,VC022402HPHSGN006,11350,11350,,Hold,,Hang noi,,,2402150077,,
VLC,GAOU2183679,20GP,22G0,"Mop fu xung quanh + daCu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-35-01-2,VNHPH,VNTTS,VNTTS,9/2/2024 1:23,,General,GACH MEN,20,H,TRUE,FALSE,,,,CTY CP VT & TV CHAU A THAI BINH DUONG (TPHCM ),,VC022402HPHSGN006,A28540934,A28540934,,Hold,,Hang noi,,,2402150077,,
VLC,GAOU2194035,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-31-03-3,VNHPH,VNTTS,VNTTS,9/2/2024 2:48,,General,GACH MEN,20,H,TRUE,FALSE,,,,CTY CP VT & TV CHAU A THAI BINH DUONG (TPHCM ),,VC022402HPHSGN006,7485,7485,,Hold,,Hang noi,,,2402150077,,
VLC,VNLU2091450,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-02-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:36,,General,CUP NGUC DET KIM,3.72,L,TRUE,FALSE,,,,"CARDINAL GLOBAL LOGS (VIETNAM) CO.,LTD",,VC022402HPHSGN012,VMC130149,VMC130149,,Hold,,Hang noi,,,,,
VLC,CAIU4668279,40HC,45G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-28-04-1,VNHPH,VNTTS,VNTTS,8/2/2024 21:47,,General,VAN EP,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN031,5639459,5639459,,Hold,,Hang noi,,,,,
VLC,CAIU9134086,40HC,45G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-46-03-2,VNHPH,VNTTS,VNTTS,9/2/2024 0:42,,General,VAN EP,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN031,DA3921470,DA3921470,,Hold,,Hang noi,,,,,
VLC,VNLU2090599,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-31-04-2,VNHPH,VNTTS,VNTTS,8/2/2024 22:08,,General,BOT DONG BAO,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN032,A29035973,A29035973,,Hold,,Hang noi,,,2402190113,,
VLC,SEKU6303570,40HC,45G0,",phinh mxq va da,cong thanh cong tay ,rron",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-46-06-2,VNHPH,VNTTS,VNTTS,8/2/2024 21:32,,General,GIAY CUON,27,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN042,A28845635,A28845635,,Hold,,Hang noi,,,,,
VLC,SEKU6581170,40HC,45G0,Mop xung quanh,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-44-02-2,VNHPH,VNTTS,VNTTS,8/2/2024 22:05,,General,GIAY CUON,27,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN042,788155,788155,,Hold,,Hang noi,,,,,
VLC,SEKU6570827,40HC,45G0,Mop xung quanh,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-46-02-1,VNHPH,VNTTS,VNTTS,8/2/2024 23:07,,General,GIAY CUON,27,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN042,828559,828559,,Hold,,Hang noi,,,,,
VLC,SEKU6570431,40HC,45G0,Mop fu xung quanh + da,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-44-03-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:33,,General,BONG,8,L,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN043,VMC130196,VMC130196,,Hold,,Hang noi,,,2402190118,,
VLC,VIMU6300063,40HC,45G0,",mxq va da,cong thanh cong tay ,rron",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-28-05-1,VNHPH,VNTTS,VNTTS,9/2/2024 0:20,,General,BONG,8,L,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN043,VMC130199,VMC130199,,Hold,,Hang noi,,,,,
VLC,SEKU6570616,40HC,45G0,Mop fu xung quanh + da,,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-46-06-2,VNHPH,VNTTS,VNTTS,9/2/2024 0:35,,General,TAM NHUA,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN045,VMC130082,VMC130082,,Hold,,Hang noi,,,,,
VLC,SEKU6307913,40HC,45G0,,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-28-06-1,VNHPH,VNTTS,VNTTS,8/2/2024 21:50,,General,VAI VUN,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN046,A28996423,A28996423,,Hold,,Hang noi,,,,,
VLC,SEKU5753910,40HC,45G0,Mop fu xung quanh + da,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-44-02-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:35,,General,VAI VUN,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN046,788166,788166,,Hold,,Hang noi,,,,,
VLC,SEKU5755410,40HC,45G0,Mop fu xung quanh + da,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-44-06-2,VNHPH,VNTTS,VNTTS,8/2/2024 22:38,,General,VAI VUN,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN046,A56014886,A56014886,,Hold,,Hang noi,,,,,
VLC,VIMU6300130,40HC,45G0,,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-46-06-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:38,,General,VAI VUN,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN046,A28996427,A28996427,,Hold,,Hang noi,,,,,
VLC,SEKU6570920,40HC,45G0,Mop fu xung quanh + da,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-44-03-2,VNHPH,VNTTS,VNTTS,8/2/2024 22:41,,General,VAI VUN,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN046,A56014839,A56014839,,Hold,,Hang noi,,,,,
VLC,SEKU5595590,40HC,45G0,Mop fu xung quanh + da,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-46-03-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:42,,General,VAI VUN,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN046,A56007792,A56007792,,Hold,,Hang noi,,,,,
VLC,SEKU5756566,40HC,45G0,",mxq va da,cong thanh cong tay ,rron,cont",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-44-02-3,VNHPH,VNTTS,VNTTS,8/2/2024 21:53,,General,VAN EP,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN047,VMC130179,VMC130179,,Hold,,Hang noi,,,,,
VLC,SEKU6581225,40HC,45G0,Mop xung quanh,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-44-01-2,VNHPH,VNTTS,VNTTS,8/2/2024 23:01,,General,VAN EP,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN047,VMC130178,VMC130178,,Hold,,Hang noi,,,,,
VLC,SEKU5755744,40HC,45G0,Mop fu xung quanh + da,,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-28-05-2,VNHPH,VNTTS,VNTTS,9/2/2024 0:22,,General,VAN EP,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN047,VMC130177,VMC130177,,Hold,,Hang noi,,,,,
VLC,SEKU5758321,40HC,45G0,",mxq va da,cong thanh cong tay ,rron",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-46-06-3,VNHPH,VNTTS,VNTTS,9/2/2024 0:46,,General,VAN EP,28,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC022402HPHSGN047,VMC130093,VMC130093,,Hold,,Hang noi,,,,,
VLC,VNLU3090654,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-33-02-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:29,,General,BOT DA,15,M,TRUE,FALSE,,,,NGUYEN TRONG DAT,,VC022402HPHSGN054,430,430,,Hold,,Hang noi,,,,,
VLC,VNLU2091297,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-37-02-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:41,,General,BOT DA,15,M,TRUE,FALSE,,,,NGUYEN TRONG DAT,,VC022402HPHSGN054,A29037405,A29037405,,Hold,,Hang noi,,,,,
VLC,VNLU3094428,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-37-04-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:49,,General,BOT DA,15,M,TRUE,FALSE,,,,NGUYEN TRONG DAT,,VC022402HPHSGN054,A29038580,A29038580,,Hold,,Hang noi,,,,,
VLC,VNLU2091682,20GP,22G0,"Mop xung quanh+da,Cong thanh,Rach ron, Ho nep san,Cu ri set, nut san ngoai,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-37-05-1,VNHPH,VNTTS,VNTTS,9/2/2024 0:12,,General,BOT DA,15,M,TRUE,FALSE,,,,CTY TNHH NAT LOGISTIC,,VC022402HPHSGN055,A29037534,A29037534,,Hold,,Hang noi,,,,,
VLC,VNLU3094114,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-37-03-1,VNHPH,VNTTS,VNTTS,9/2/2024 0:17,,General,BOT DA,15,M,TRUE,FALSE,,,,CTY TNHH NAT LOGISTIC,,VC022402HPHSGN055,3931316,3931316,,Hold,,Hang noi,,,,,
VLC,VNLU3098167,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-33-01-1,VNHPH,VNTTS,VNTTS,9/2/2024 2:42,,General,BOT DA,15,M,TRUE,FALSE,,,,CTY TNHH TM BAO THIEN,,VC022402HPHSGN056,A56012817,A56012817,,Hold,,Hang noi,,,,,
VLC,VNLU2094824,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-37-01-2,VNHPH,VNTTS,VNTTS,9/2/2024 0:23,,General,GACH MEN,20,H,TRUE,FALSE,,,,CTY TNHH TMDV VT BAO HUNG PHAT,,VC022402HPHSGN060,VOSCO125397,VOSCO125397,,Hold,,Hang noi,,,,,
VLC,VNLU2094911,20DC,22G0,"Mop xung quanh ,cong thanh,mop da day + da dung + da doc + da ngang,rach ron,cu muc ri set,ho nep san",,,,20,VDIA/2024/0004,VIMC DIAMOND,2403S,2404N,Import,Stacking,F,Nhap tau,F-39-05-1,VNDAN,VNTTS,VNTTS,1/2/2024 21:18,,General,GACH MEN,28,H,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC112401DANSGN059,A28680642,A28680642,,Hold,,Hang noi,,,2402010123,,
VLC,BISU2828584,20DC,22G0,"rach ron,Mop xung quanh va da,Mop xung quanh,",,,,20,VDIA/2024/0004,VIMC DIAMOND,2403S,2404N,Import,Stacking,F,Nhap tau,D-43-02-1,VNDAN,VNTTS,VNTTS,1/2/2024 22:29,,General,GACH MEN,28,H,TRUE,FALSE,,,,CTY TNHH SX - TM NAM HOA SON,,VC112401DANSGN0592,A28680629,A28680629,,Hold,,Hang noi,,,2402010162,,
VLC,VNLU3096288,20DC,22G0,"Muc gi set,mxq va da,",,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,F-39-03-1,VNDAN,VNTTS,VNTTS,9/2/2024 6:34,,General,GACH MEN,28,H,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC112401DANSGN091,6401,6401,,Hold,,Hang noi,,,2402160122,,
VLC,VNLU2090270,20DC,22G0,"Muc gi set,mxq va da,Cong thanh cong tay,Rach ron,troc san",,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,E-41-06-1,VNDAN,VNTTS,VNTTS,9/2/2024 7:05,,General,GACH MEN,28,H,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC112401DANSGN091,6495,6495,,Hold,,Hang noi,,,2402160122,,
VLC,VNLU3093503,20DC,22G0,"Mxq va da,muc nut san",,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,D-21-06-1,VNDAN,VNTTS,VNTTS,9/2/2024 6:20,,General,GACH MEN,28,H,TRUE,FALSE,,,,CTY TNHH VT HHAI NGAN TRI,,VC112401DANSGN0912,6402,6402,,Hold,,Hang noi,,,,,
VLC,VNLU3093988,20DC,22G0,"Mxq va da,nut san,",,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,D-41-04-1,VNDAN,VNTTS,VNTTS,9/2/2024 6:38,,General,GACH MEN,28,H,TRUE,FALSE,,,,CTY TNHH VT HHAI NGAN TRI,,VC112401DANSGN0912,6356,6356,,Hold,,Hang noi,,,,,
VLC,VNLU3098819,20DC,22G0,"Muc gi set,mxq va da,Cong thanh cong tay,Rach ron,troc san",,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,E-41-04-2,VNDAN,VNTTS,VNTTS,9/2/2024 7:18,,General,GACH MEN,28,H,TRUE,FALSE,,,,CTY TNHH KD VT TRUNG NGHIA,,VC112401DANSGN0913,6333,6333,,Hold,,Hang noi,,,2402160164,,
VLC,SEKU5753593,40HC,45G0,"Mxq va da,",,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,F-34-06-1,VNDAN,VNTTS,VNTTS,9/2/2024 6:00,,General,VAI MANH TIRE,22.82,H,TRUE,FALSE,,,,"HAN EXPRESS VIETNAM CO.,LTD",,VC112401DANSGN096,VMC063923,VMC063923,,Hold,,Hang noi,,,2402190154,,
VLC,SEKU6563746,40HC,45G0,Mop xung quanh va da,,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,D-28-01-2,VNDAN,VNTTS,VNTTS,9/2/2024 6:52,,General,VAI MANH TIRE,22.9,H,TRUE,FALSE,,,,"HAN EXPRESS VIETNAM CO.,LTD",,VC112401DANSGN096,VMC063927,VMC063927,,Hold,,Hang noi,,,,,
VLC,VNLU3099380,20DC,22G0,"Mxq va da,muc nut san",,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,D-33-03-1,VNDAN,VNTTS,VNTTS,9/2/2024 6:12,,General,MEN BOT,24,H,TRUE,FALSE,,,,CTY CP VTAI HHAI QUOC TE VN,,VC112401DANSGN099,801472,801472,,Hold,,Hang noi,,,2402180047,,
VLC,VNLU3096441,20DC,22G0,"Muc gi set,mxq va da,Cong thanh cong tay,Rach ron,troc san",,,,12,VDIA/2024/0005,VIMC DIAMOND,2404S,2405N,Import,Stacking,F,Nhap tau,E-41-04-1,VNDAN,VNTTS,VNTTS,9/2/2024 7:03,,General,GACH MEN,28,H,TRUE,FALSE,,,,CTY TNHH VTB DAI QUANG MINH,,VC112401DANSGN100,6435,6435,,Hold,,Hang noi,,,,,
VLC,VIMU6300227,40HC,45G0,.,,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,F-46-01-1,VNDAN,VNTTS,VNTTS,15/02/2024 11:21:17,,General,VAN EP,28,H,FALSE,FALSE,,,,CTY CP VT HHAI QUOC TE VIET NAM,,VC112401DANSGN102,A28731227,A28731227,,Hold,,Hang noi,,,,,
VLC,VNLU2091717,20DC,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,F-41-03-3,VNDAN,VNTTS,VNTTS,15/02/2024 11:44:30,,General,MEN BOT,24,H,FALSE,FALSE,,,,CTY CP VT HHAI QUOC TE VIET NAM,,VC112402DANSGN007,794338,794338,,Hold,,Hang noi,,,,,
VLC,VNLU2094547,20DC,22G0,"Muc gi set,mxq va da,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,F-41-06-1,VNDAN,VNTTS,VNTTS,15/02/2024 11:46:45,,General,MEN BOT,24,H,FALSE,FALSE,,,,CTY CP VT HHAI QUOC TE VIET NAM,,VC112402DANSGN007,794339,794339,,Hold,,Hang noi,,,,,
VLC,VNLU2091661,20DC,22G0,"Mop xung quanh va daCu muc ri set,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,D-39-06-1,VNDAN,VNTTS,VNTTS,15/02/2024 12:12:55,,General,MEN BOT,24,H,FALSE,FALSE,,,,CTY CP VT HHAI QUOC TE VIET NAM,,VC112402DANSGN007,794333,794333,,Hold,,Hang noi,,,,,
VLC,SEKU6307220,40HC,45G0,"MXQ VA DA,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,E-44-05-1,VNDAN,VNTTS,VNTTS,15/02/2024 10:25:52,,General,VAI MANH,23.69,H,FALSE,FALSE,,,,CONG TY TNHH DRAGON TEAM LOGISTICS,,VC112402DANSGN016,HBA0904,HBA0904,,Hold,,Hang noi,,,,,
VLC,SEKU5592797,40HC,45G0,"MXQ VA DA,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,E-24-03-1,VNDAN,VNTTS,VNTTS,15/02/2024 11:11:32,,General,VAI MANH,24.11,H,FALSE,FALSE,,,,CONG TY TNHH DRAGON TEAM LOGISTICS,,VC112402DANSGN016,VMC063930,VMC063930,,Hold,,Hang noi,,,,,
VLC,SEKU6302980,40HC,45G0,"Muc gi set,mxq va da,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,E-08-02-1,VNDAN,VNTTS,VNTTS,15/02/2024 11:15:01,,General,VAI MANH,24.09,H,FALSE,FALSE,,,,CONG TY TNHH DRAGON TEAM LOGISTICS,,VC112402DANSGN016,VMC067278,VMC067278,,Hold,,Hang noi,,,,,
VLC,SEKU6584564,40HC,45G0,"Muc gi set,mop xung quanh va da,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,E-08-06-1,VNDAN,VNTTS,VNTTS,15/02/2024 11:16:00,,General,VAI MANH,24.08,H,FALSE,FALSE,,,,CONG TY TNHH DRAGON TEAM LOGISTICS,,VC112402DANSGN016,VMC067273,VMC067273,,Hold,,Hang noi,,,,,
VLC,SEKU5578952,40HC,45G0,"Muc gi set,mop xung quanh va da,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,E-08-04-2,VNDAN,VNTTS,VNTTS,15/02/2024 11:22:32,,General,VAI MANH,23.44,H,FALSE,FALSE,,,,CONG TY TNHH DRAGON TEAM LOGISTICS,,VC112402DANSGN016,VMC067270,VMC067270,,Hold,,Hang noi,,,,,
VLC,SEKU6584651,40HC,45G0,"Muc gi set,mop xung quanh va da,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,F-34-03-1,VNDAN,VNTTS,VNTTS,15/02/2024 11:29:47,,General,VAI MANH,24.09,H,FALSE,FALSE,,,,CONG TY TNHH DRAGON TEAM LOGISTICS,,VC112402DANSGN016,VMC067280,VMC067280,,Hold,,Hang noi,,,,,
VLC,SEKU6307770,40HC,45G0,"Muc gi set,mop xung quanh va da,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,F-34-06-2,VNDAN,VNTTS,VNTTS,15/02/2024 11:33:54,,General,VAI MANH,23.48,H,FALSE,FALSE,,,,CONG TY TNHH DRAGON TEAM LOGISTICS,,VC112402DANSGN016,VMC067269,VMC067269,,Hold,,Hang noi,,,,,
VLC,SEKU6584100,40HC,45G0,"Muc gi set,mxq va da,",,,,6,VDIA/2024/0006,VIMC DIAMOND,2405S,2406N,Import,Stacking,F,Nhap tau,D-46-01-1,VNDAN,VNTTS,VNTTS,15/02/2024 11:40:12,,General,VAI MANH,24.1,H,FALSE,FALSE,,,,CONG TY TNHH DRAGON TEAM LOGISTICS,,VC112402DANSGN016,VMC067275,VMC067275,,Hold,,Hang noi,,,,,
VLC,VNLU3098470,20GP,22G0,"Mop xung quanh,cong thanh,rach ron,troc muc van san,cu muc ri set,",,,,49,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,MR,,,,3/1/2024 10:55,,Empty,,2.3,A,TRUE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,CHUY?NR?NGTCCT-->TANTHU?N,,,,Hold,,Hang noi,,,2401030115,0,
VLC,BISU2825970,20GP,22G0,"Mop xung quanh,cong thanh,rach ron,troc muc van san,cu muc ri set,",,,,49,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-33-08-3,,,,3/1/2024 11:17,,Empty,,2.3,A,TRUE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,CHUY?NR?NGTCCT-->TANTHU?N,,,,Hold,,Hang noi,,,2401030115,0,
VLC,BISU2822884,20GP,22G0,"Mop xung quanh,cong thanh,rach ron,troc muc van san,cu muc ri set,",,,,49,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-33-08-4,,,,3/1/2024 11:20,,Empty,,2.3,A,TRUE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,CHUY?NR?NGTCCT-->TANTHU?N,,,,Hold,,Hang noi,,,2401030115,0,
VLC,BISU2831818,20GP,22G0,"Mop xung quanh,cong thanh,rach ron,troc muc van san,cu muc ri set,",,,,49,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-37-05-3,,,,3/1/2024 11:48,,Empty,,2.3,A,TRUE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,CHUY?NR?NGTCCT-->TANTHU?N,,,,Hold,,Hang noi,,,2401030115,0,
